,x,y,time,displacement,speed,acceleration,angles
652,-73.57759568571194,131.75956405371684,13.04,1.7545827554444287,87.7291377722233,-350.31015016396873,76.64017348223089
653,-75.33811053169897,130.28317683809476,13.06,2.297636118577759,114.8818059288802,1357.6334078327534,39.983568936458255
654,-76.29236674173995,128.56360386057997,13.08,1.9666052322214662,98.3302616110754,-827.5772158902575,60.972445750867074
655,-77.07745085523322,126.70694890091947,13.1,2.01581861894652,100.79093094732815,123.0334668126401,67.07899205730973
656,-76.3474807157002,124.85903705120568,13.12,1.9868655236131418,99.3432761806592,-72.3827383334489,68.44477424924375
657,-76.44271949065975,123.25395819031299,13.14,1.6079019167661845,80.3950958383038,-947.4090171177061,86.60428562283737
658,-76.74030675480407,121.23085434515933,13.16,2.044873430815806,102.24367154079248,1092.428785124457,81.63211815774649
659,-77.35928921264195,119.22995711381908,13.18,2.094451960178628,104.72259800893363,123.94632340706033,72.810419074065
660,-78.11977316703052,117.47269506469765,13.2,1.9147599729900702,95.73799864950556,-449.22996797141326,66.59866091214654
661,-77.87142970825539,115.41979217393731,13.22,2.0678696168783315,103.3934808439096,382.77410972017634,83.10234051146527
662,-76.87791037994052,113.7682422922295,13.24,1.9273550963702344,96.36775481851377,-351.2863012697988,58.970236381640085
663,-76.44409924449135,111.8406216465081,13.26,1.975832344874204,98.7916172437123,121.19312125992866,77.31688670263662
664,-76.0682306424524,109.71725415471994,13.28,2.15637814661099,107.81890733055181,451.3645043419853,79.96175412048218
665,-75.95371985994129,107.80444687476225,13.3,1.9162318256334343,95.81159128166524,-600.3658024442877,86.57405973122891
666,-74.93963595849837,105.96724140997617,13.32,2.098497100070792,104.92485500354185,455.66318609384,61.1025815882805
667,-74.1252378135617,104.12496488593344,13.34,2.014255974178869,100.7127987089456,-210.60281472981708,66.15165947211422
668,-74.40950311503428,102.14714298066242,13.36,1.9981457030434906,99.90728515217666,-40.275677838448026,81.82109267891235
669,-74.99785074453591,100.34402885555816,13.38,1.8966743213558512,94.83371606778616,-253.67845421950784,71.92873984385943
670,-75.61522930071276,98.59478373071126,13.4,1.854997247552589,92.74986237763143,-104.1926845077385,70.56002564175682
671,-75.37730471958686,96.61022941071256,13.42,1.9987656079013891,99.93828039507159,359.42090087201547,83.16354323123936
672,-73.84090298011759,94.984746361225,13.44,2.236677323445553,111.83386617228003,594.7792888604346,46.61379482815255
